study_hours_wk,sleep_hours,lms_activity_rate,attendance_rate,assignments_on_time_rate,procrastination_index,self_efficacy,stress,internet_quality,part_time_job_hours,commute_min,social_support,screen_time_nonstudy_hr,extracurricular_hours,habit_consistency,cluster_label_true,major,primary_device,internet_type,cohort,age,credits_enrolled,year_of_study,lms_quiz_rate,lms_forum_rate,lms_resource_rate,lms_submission_rate,attendance_lecture,attendance_lab,student_id,grade_Matemáticas_prior_20,grade_Matemáticas_current_20,grade_Matemáticas_prior_pct,grade_Matemáticas_current_pct,grade_Programación_prior_20,grade_Programación_current_20,grade_Programación_prior_pct,grade_Programación_current_pct,grade_Comunicación_prior_20,grade_Comunicación_current_20,grade_Comunicación_prior_pct,grade_Comunicación_current_pct,grade_Estadística_prior_20,grade_Estadística_current_20,grade_Estadística_prior_pct,grade_Estadística_current_pct,grade_Ética_prior_20,grade_Ética_current_20,grade_Ética_prior_pct,grade_Ética_current_pct
1538.293829166742,1476.8329412032124,35.661971522254916,72.54862274503455,15.41779865771795,56.896867983076,443.2262869916343,310.5731663716598,199.7047780888866,502.8484302787645,4479.202229422483,418.34345374789257,127.15001939189598,332.7881373767506,97.26504476371746,Passive_But_Steady,Ingeniería,Desktop,DSL,2024-I,3084.2031848336346,2881.3150647161933,126.85414890313291,18.235915858003242,12.54852782468365,20.34541297281577,24.74013162334506,81.70874922403915,39.79189159079543,48313.94533714475,1118.8928643113557,1491.772375585931,11354.194404104694,10539.44752783857,1340.331163049346,2896.3107290852126,11430.955695119477,10667.820436153612,2135.018519200573,2316.778197353131,11364.074127860782,5925.161408793118,1257.4925842390135,1105.0257779446335,8423.448034550078,11577.67105357088,1234.62034831118,963.7451765700489,11452.369762802176,9594.43982273562
1516.8146326376198,1401.028068458052,28.427730892469253,77.09438090311689,14.913490131939758,69.31971446027808,511.16623853325524,311.71605383216206,198.29883673110413,181.67081039283542,6062.754698553269,475.73468269263327,220.98098205330928,619.934003126457,100.76317140068562,Passive_But_Steady,Ingeniería,Laptop,Móvil,2023-II,2979.6570998984116,2750.1776163031113,257.90029009664795,16.227839678716233,14.646829130908309,18.090714787915033,13.3401383122454,88.0977206148693,50.7446332511157,71233.67622325233,1005.9143539947898,1406.0132557505367,10598.965635184213,10052.01699568223,1379.0543707919749,2855.558156238892,11765.895044430054,10486.758925183774,2397.4116393860886,2211.53069552309,12564.3224937799,5848.0019820080415,1274.2661696048276,1182.036167400755,8440.573432427198,12383.87991863166,1419.3964989819215,1109.5241586940945,13125.307811932516,11334.273176951388
860.9092463734045,1497.8083460046876,34.47167750857457,78.40165291939856,23.19014547668796,68.5577585355646,456.3158398705833,350.10057839182804,208.88207086025605,224.13899480398464,3974.9213185549374,490.3733369225713,197.44105272356214,315.4538467421324,119.87721454035278,Passive_But_Steady,Empresariales,Smartphone,DSL,2024-I,2711.345009619983,2998.986699752773,254.20441900962405,28.13067651289904,7.362029384789427,3.0451167573515994,42.86555482074202,104.95711982395754,28.47348625401098,72017.0975714294,1094.739760772037,1416.546709282207,10914.450000878634,9940.444114498934,1435.5642117435748,2688.4834883733874,12155.8955459393,9771.561070879996,2240.4723642340073,2465.7482867388003,11782.17006130154,6322.060119859019,1387.5399686988865,1226.4154153013394,9202.198361296121,12896.181776723899,1289.0492717704662,1084.5213370265265,12169.839230482192,11145.691857327241
1009.7700295389016,1205.588798387861,44.84616422603891,72.26996755902366,21.67694909017486,47.928824272186034,503.8035488327328,455.387534274766,175.49123442548526,200.7855363877451,7049.186574163074,503.2102191676969,180.6397645266327,423.659340501372,113.31663239040144,Passive_But_Steady,Salud,Desktop,Fibra,2023-II,2519.5578329416307,2612.570999352164,136.8522637275295,14.245235178195884,10.227085711740958,48.70831718723312,39.55424051771669,103.62497345307342,28.404896154865856,63961.337473124004,1187.3631475771006,1494.510179220813,12450.424675111884,10865.38093422797,1410.6993817459438,2625.2715675307695,11677.150390987168,9448.425111980407,2413.0092370780235,2374.617222908998,12851.1330233178,5993.56054430011,1292.572001775894,1199.6318845179128,8466.489512361932,12611.308780319801,1472.9484968618658,1129.7034282610941,14013.939598849507,11373.186489257057
951.90695133172,1023.9010933313251,17.38232172127369,70.3783751557045,14.751783356531538,85.0045129894834,354.8280281685325,548.1588939084814,179.69177789093027,434.0779833681568,5540.530017023744,378.6222745088388,224.1501939077719,324.07264810185274,61.63550022359624,Struggling_SleepDeprived,Empresariales,Laptop,Cable,2023-II,3398.419071424922,2328.912884646135,247.5715310684095,5.583489328596879,6.705817338452732,19.996346795901736,6.64740454253737,83.96015616226481,38.1181256893736,37272.53685921966,788.962760947612,937.4920220656686,8090.600039309166,6900.610456334192,958.9951313696059,1757.9951728018086,8080.20320428315,6397.141019862559,1645.2850508508218,1612.7477004418447,8763.135443470372,4183.898807181944,980.2588834683668,835.3801632722929,6450.646782309451,8970.375531967458,838.927467584317,772.1305361961446,7885.27337403701,7811.130992713352
1891.9878610730332,1517.5924462606602,33.05831504969969,82.01221277680068,18.204591009844133,57.40040019956356,436.02768376787424,360.3560526783539,246.20190261001022,616.8432803375997,6263.229348648612,467.0180078558069,170.99607972655082,357.13394384294867,112.3636635236169,Passive_But_Steady,Ingeniería,Desktop,Fibra,2023-II,2673.6776240339705,3009.578152293063,122.11138301037106,28.419233826453997,2.920667943795877,17.757942154077405,32.08683709529323,110.35611517516234,33.43475613596272,65211.06036310848,1167.8744825058438,1395.7505603930547,12035.495821662444,10026.927525156303,1159.0649845560881,2742.3606231691015,9795.058991347823,10035.766396107545,2257.166461449497,2282.188007742646,11810.633186611223,5923.616950460056,1470.7972723565088,1365.3964166219967,9700.92594502885,14418.719427148948,1438.996940359776,1192.3500332541369,13286.14496485814,12101.054536952772
1886.100108812826,1412.2683842774168,37.28163891422711,75.89178056858566,15.730448847587452,77.39810071462715,504.7022089485562,410.1216488867711,171.33337459434827,370.3784845685573,5686.740852922989,584.9204742473012,174.57786363665227,496.31924510879116,130.88797685941913,Passive_But_Steady,Empresariales,Laptop,Fibra,2025-I,2691.973234799363,2468.0798894483496,189.89970939839208,42.64992037877627,1.4042526621947125,40.132643526517796,24.289437776651067,83.44453651293344,46.25255532660183,61410.41597526834,1231.924656058089,1457.405169254185,12477.104886699137,10502.714077011764,1417.1044203893955,3004.7354965323093,11834.234986070713,10960.453812906118,2679.760692017305,2352.313519926466,14228.683715133944,6138.505055571315,1661.9995192347114,1525.261159073412,10835.432032626288,16232.1406161897,1600.5219237903027,1153.4173717494937,15089.954784126066,11806.15593497324
1217.628254538732,910.4459199874404,27.673594253936088,63.629157732688256,15.47408360302282,99.42554197614223,306.92201638039853,443.17291799529085,201.49137012863545,500.47922076516,7598.18778039053,480.593732217936,141.30956483338403,115.40820897593811,64.73186309665917,Struggling_SleepDeprived,Salud,Laptop,Fibra,2025-I,2559.7236534148456,3016.067089672414,318.16949681731313,41.02039885928787,12.197396180211252,4.390476261492025,4.355306333133149,84.74430790911735,29.956780588570822,46917.03585977349,940.9996509505595,1088.1952412563744,9301.735746590864,7884.950960791389,1037.83005163908,1771.0311431547711,8446.943713471705,6519.325130904736,1753.427189447558,1937.234423318326,9297.947606947964,5123.56641960318,887.4215665868243,856.0885976166442,5856.328598429538,8884.90217620234,900.0573146408695,704.7267066157315,8368.954530372588,6944.35777817601
1604.9875012137543,1285.3277585980693,29.363507636885828,75.02954225773261,16.72612125107875,84.00009014175039,462.04681848355756,477.46521333666584,189.50990359755687,1354.927288877038,6581.387387406142,437.0872416573963,110.8665635254173,150.01413994957088,84.96869141470995,Working_Constraints,Salud,Laptop,Cable,2024-II,2951.117423649655,2140.723720936918,131.97709685244118,25.2524497982785,3.237420073859225,20.114014388287536,28.937650768396303,84.11231221645735,45.872534123512516,83145.1217147685,1110.688517087247,1121.1374262283728,11468.06005529969,8193.266970342556,1420.7564556337006,2750.18949916709,12042.97610439595,10060.718389232436,2306.553874444438,2057.6428428276,12159.13269605168,5338.411027955891,1146.424307791596,927.0426442618885,7322.286021113583,10049.903256884756,1347.0437541050208,1081.5489282983058,12468.205709614267,10764.326009029568
2392.5921088402715,1651.9390853514133,48.41401197228754,81.11806070617989,16.379182747539883,43.70489911721238,456.1668776924129,373.1322547913555,238.65709908304157,93.68011841193007,2961.0607609017043,420.32284723773216,156.88221513161082,71.58707700855473,147.69124999250144,High_Achievers,Humanidades,Tablet,Fibra,2024-I,2824.4932412591634,2465.0299531558544,256.17886668603893,110.22118539430053,1.6701430426949826,3.269492022857031,29.325463705203305,107.34328768678463,34.31088349883586,12092.95940548026,1367.0764136850116,1727.9023334358137,14448.688485798693,12309.175166902722,1509.446584049446,2741.8761602973887,12663.840958978048,9860.72234154311,2919.936207168598,2913.798465482223,15472.930695728897,7541.863450843611,1498.2110640244193,1417.8691620446339,9846.897232921005,15009.48479480465,1588.0908062141873,1450.1321637318472,14739.278583309131,14335.106212021748
