student_id,cluster,distancia_centroide,probabilidad_pertenencia,study_hours_wk_scaled,sleep_hours_scaled,attendance_rate_scaled,assignments_on_time_rate_scaled,procrastination_index_scaled,self_efficacy_scaled,stress_scaled,part_time_job_hours_scaled,social_support_scaled,screen_time_nonstudy_hr_scaled,extracurricular_hours_scaled,habit_consistency_scaled,age_scaled,credits_enrolled_scaled,year_of_study_scaled,attendance_lecture_scaled,attendance_lab_scaled,grade_Matemáticas_prior_20_scaled,grade_Matemáticas_current_20_scaled,grade_Programación_prior_20_scaled,grade_Programación_current_20_scaled,grade_Comunicación_prior_20_scaled,grade_Comunicación_current_20_scaled,grade_Estadística_prior_20_scaled,grade_Estadística_current_20_scaled,grade_Ética_prior_20_scaled,grade_Ética_current_20_scaled,commute_min,lms_activity_rate,lms_quiz_rate,lms_forum_rate,lms_resource_rate,lms_submission_rate,primary_device,internet_type,internet_quality,major,C1,C2,C3
620.4368834199452,3,2.3546,0.9131,0.9911477654269352,0.8971687502802512,-0.9858399547269664,-1.0807286766939377,-1.206950121241686,0.09765925294774734,-1.0337123962127974,0.6546851762009741,0.7729203598196491,0.06755846181777284,2.0142472457643312,0.2969709808148591,-1.2551476267191044,1.467295445386704,1.987970215309112,1.3788761965196685,-0.6438669808637872,-0.6179207123259159,-0.8717603671559324,-0.5005098406924536,0.47642420952132847,-1.5311974314756223,-0.760645445051879,1.236128987716058,-1.3382160906236846,0.8391334497307824,-1.192300392039714,22.18379198411325,66.96468144666349,77.42279580653481,30.71849755455458,57.2064288876586,86.9197796612013,Laptop,Fibra,72.62003128360749,Psicología,5.153261997918033,-0.1158223529427069,1.3916303789431381
780.919439689615,3,3.4454,0.8774,0.8649703787248448,1.354566164490397,0.11664775589818567,-0.8543600400884408,-1.2222320642272737,-0.22357650886432903,-1.1959739984822746,0.38384722947050676,0.6760100264226102,-0.389143107679204,2.3371461898311647,0.03461764873483474,-0.9238879227346457,1.3337973772151333,2.0027768336048086,0.8583331593253747,-0.326624342607416,-0.03651701631704702,-0.24204581090996366,-0.827525416856942,0.8761659775255792,-2.025827529835811,0.9524522788800787,0.7318968109575569,-0.9470911991443967,0.8481048203933288,-1.9920930930099774,25.176870557604037,72.62129494020283,72.17538038205605,34.58416314031016,57.98414658076695,88.99882698523507,Laptop,Fibra,67.85297275305501,Psicología,4.475088633946645,-1.2631029043634052,2.3899150201343455
709.5280284038066,3,1.3826,0.9462,1.4666615197379695,1.3512974611385993,-1.124615183356718,-0.6160717066346514,-1.2116254997557425,-0.2955123050158769,-1.5336737733032004,0.6832882205447947,0.5810407078438787,-0.01649535557103792,1.046323269228249,0.13561784204497207,-1.2406159107023478,1.5213830588282502,1.431473509849164,1.1099139272372034,-0.41534603018587657,-0.8207836174100783,-0.5895560198934586,-0.7923638921583243,0.7279695603793469,-1.2580453706340677,-0.30359405745459994,1.242984316656516,-1.3245992999501737,1.0833117739327704,-1.378783676405035,21.60107877507724,70.56914648561975,78.02526764053165,27.636210214608926,58.16092382331227,89.0799501248051,Smartphone,Fibra,72.28331069733171,Industrial,5.161190973540739,-0.8798375112780414,0.34039645591421125
827.095582943991,3,3.2057,0.8844,0.5577785535376238,1.7057864016226594,1.7202882034982128,-0.4782532006927951,-1.6861119868284509,-0.26951809418090583,-1.1263960600029097,0.5252573098356401,0.8002173808084686,0.5487635485108969,-0.19297942724262512,-0.4712938646554761,-1.573998870830227,1.2300379837705901,0.8307580129201394,0.9322836497292877,-0.43532460034341436,-1.54938998048068,-0.38403225611946235,-0.860493601994324,0.9177886141450529,-1.102394441086446,0.5257659823337113,1.7186787557336687,-1.4076284475909828,1.4627374984465573,-1.0611810175887102,22.415528664652317,77.40092832343679,75.3943179535477,32.18731736358575,66.03554481479367,94.21538011347744,Laptop,Fibra,68.02516005247404,Sistemas,4.5649983400229095,-0.5066474032781779,1.5053940608964178
649.5228427320519,3,2.4074,0.9077,0.4341279334071612,1.3125981879893662,-0.9992024604346029,-0.5477195315693942,-2.1265279915467756,-0.19669602707039913,-1.3226403720138944,0.07042562709148714,0.8181646020914847,-0.11601352060846366,0.9416230924823409,0.5900677901901563,-1.1203335590146275,1.445998476240351,1.5462215161587693,0.9123598509914922,-0.049229238495972646,-0.7939935492931912,-0.41301113171199666,-0.5142342842442854,0.7207777272826754,-0.8562370537604244,0.6804307044787549,1.8339482201484658,-0.9762391818194043,0.6018076661455197,-1.347933875057305,21.85668669141809,74.80551496435594,77.21641570531344,33.3496901843516,59.30710033739571,88.45017146133627,Smartphone,Cable,69.23094240580829,Sistemas,4.531446431736047,-1.406939220405594,0.5329125744020401
669.1167745195532,3,1.492,0.9416,1.3047756543573623,1.1269057934387328,-1.5775465518038319,-0.41434523382186234,-1.3671947561026436,0.0014867698297402895,-1.346077937340589,0.6317161066824725,0.8225326918349724,-0.1295354962479285,-0.2827930554978515,-0.14088990690293912,-1.2386646862023358,1.4323211114238859,1.0844973264095807,1.0711826722168405,-0.6304925822260184,-1.2740610415396227,-1.1476282782244298,-0.3122624498475076,0.37061753074380516,-0.780027145843759,-1.100613610126251,1.3187180624701085,-1.3882260127309498,1.2378641266404475,-1.0194903128522148,21.614185940658388,74.17275403434326,78.98614511014479,27.618090095777923,63.18152272934486,87.24324263587641,Smartphone,Fibra,73.28138554170226,Sistemas,5.127782912478729,0.05348856711407002,-1.0800649109945626
793.5916433890053,3,2.9611,0.8912,2.301038693780171,1.5022230735213036,-0.5117328901267258,-0.5209963794712884,-0.4191761753266947,-0.26363740706022215,-1.3338924541495618,0.219601161777186,0.6479452973800789,-0.5237290065292475,0.6352606983074488,-0.5207926665320104,-0.9424782740610701,1.034605011168042,1.6903773635383128,0.3028083959279885,-0.670288137009864,0.13041072467980086,-0.11507773437647467,-0.6188381608760878,0.7765082607872607,-2.1515124740818847,-0.17197445622172425,-0.07130379732477068,-1.065515805072683,1.5712030875927825,-1.9920930930099774,26.463726596064905,71.16380092365465,73.53594459861792,32.63198681155652,61.58702300829247,85.06273583188678,Smartphone,Móvil,73.31733086733396,Sistemas,4.583655193871153,-0.7115738002138221,0.21472183985504528
710.7699609201509,3,2.0548,0.9186,0.43108592714872473,0.9248758504254345,0.2399193155086836,-0.7105090162389568,-1.1598331010844498,-0.06312752595024473,-0.8593752871052631,0.6839897717964084,0.5505695949388598,0.05900842859626554,1.5296679746647373,0.08690920920525341,-1.3988539938421867,1.4126603347685716,1.3511727195379792,1.28730762679532,-0.5041731036902204,-1.3392697058466336,-0.9830087148198545,-0.7368192686038261,0.6154869474486827,-0.9584841964678477,-0.6440373364290009,1.4368360617527691,-1.2865411308667338,0.8147892079355067,-0.9641100088009019,22.53409523804487,69.53805658203791,75.05440256746988,30.40184184728502,61.185213227795714,92.04312255165316,Laptop,Cable,71.39131745016776,Psicología,4.534128861090505,-0.3312330658410022,1.7880488621971509
640.6568057927137,3,1.8307,0.9302,0.6032726593815333,1.0905030026870084,-1.4487101535982052,-0.2721886008643115,-1.9681744544538589,0.04289478476346469,-1.134974237764891,-0.02941894877933473,0.9631161143359377,-0.6135139151385934,-0.09718406102957979,0.26490607603699173,-1.3836731541875664,1.5283936660107864,1.422605038305622,0.8521981915119993,-0.4152190222543757,-1.5275328393155057,-1.251458917636604,-0.18911831694587464,0.4858378895425817,-0.7688938335761301,-0.8464883130011321,1.7524465358589207,-1.1760165277671204,0.9161676061962578,-1.1888935280910744,23.135453766037347,75.95214963760135,78.77585010657387,31.284457462522703,62.46378413899777,86.90640423636069,Smartphone,Móvil,73.35700518174197,Industrial,5.111976294312092,-0.6183171562488342,-0.7368790017658653
827.0730442118745,3,2.6024,0.9015,0.535434590437854,1.0507018258592777,0.5039831897890987,-0.5447140163758479,-0.8805023702340908,-0.13988087210259162,-0.9501682936748713,0.6932313040266832,0.5160704938879315,-0.7110928132470014,1.9150358549620106,-0.32952472667875005,-1.1449005033510702,1.4580975687091258,1.5036792105532313,1.0419563536957928,-0.5391679956557552,-1.041198049713097,-1.1100998995337712,-0.863591558434745,0.7400471363289178,-1.4186660497315682,-0.20943711828109568,0.735726024741226,-1.1112206477737443,0.9313463484615979,-1.9814480986478624,25.725519542197155,73.65875615001728,71.21230248681846,31.07198100966297,61.57069025543238,91.78537965040798,Laptop,Fibra,69.44391727187023,Administración,4.56331803667408,-0.7157683296867642,2.193489168239081
